SHA256_Value,Verdict,Classification_tags,Mitre_Attack_Techniques
26ebbb83f880892478030a2bc4799d9090a836376cbc6af626d92bd2da296ee9,malicious,"['ramnit', 'banker', 'evasive']","['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Query Registry', 'Email Collection', 'Hooking', 'Data Compressed']"
ae6f0d24a50dfa7f6fd85c956ed3af51912ebd02d205dc736f3e7ec48d44c987,malicious,['evasive'],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Query Registry', 'Email Collection', 'Hooking', 'Data Compressed']"
b0e04f2abddf576892ac641c34f8b27f346b1ec3fee860a645d902d71aeda598,malicious,['pua'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'Query Registry', 'Bypass User Account Control', 'Hooking', 'Data Compressed']"
33866f0a66fb33fb8a42e41bebc63fa729ef259a10b3463870280a4fbc6891cf,malicious,['gamarue'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Service Execution', 'Registry Run Keys / Start Folder', 'Security Software Discovery', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Masquerading', 'Email Collection', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
2ac175b4d44245ee8e7aee9cc36df86925ef903d8516f20a2c51d84e35f23da4,malicious,[],"['Data Compressed', 'Email Collection', 'Hooking']"
53dc7b6e119693d806a7e7e2a61a63c592ff162ba73cc66e4ccfe17b60893f2a,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'Security Software Discovery', 'Application Window Discovery', 'Query Registry', 'System Time Discovery', 'Email Collection', 'System Information Discovery']"
c8d80b0b544e949dee0ddc0b5da8d20949404977d8035711498e871f850e3daa,malicious,[],"['Application Window Discovery', 'Query Registry', 'Uncommonly Used Port', 'Process Discovery']"
ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa,malicious,"['ransomware', 'wannacry', 'wanacrypt0r', 'wcry']","['Uncommonly Used Port', 'File Deletion', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Network Service Scanning', 'Clipboard Data', 'File and Directory Discovery', 'File System Permissions Weakness', 'Security Software Discovery', 'Service Execution', 'Application Window Discovery', 'Email Collection', 'Data Compressed', 'Kernel Modules and Extensions', 'Process Discovery', 'Windows Management Instrumentation', 'Registry Run Keys / Start Folder']"
60431edef1154bb832f78bcbd7eb414778cbd1880cc06c959354916d95a3fa20,malicious,['macros-on-open'],"['Service Execution', 'Office Application Startup', 'Application Window Discovery', 'Process Injection', 'Hooking']"
c905f2dec79ccab115ad32578384008696ebab02276f49f12465dcd026c1a615,malicious,"['tag_0530', 'pfinet', 'hippoteam', 'turla', 'krypton', 'venomousbear', 'apt', 'snake', 'wraith', 'turlagroup', 'ruag', 'turlateam', 'waterbug', 'uroburos', 'group88']","['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'Service Execution', 'Registry Run Keys / Start Folder', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
a2322a27796d9f34f31d819e417d4eba3d1463ecb81b4b7aa1791812aed28a63,malicious,[],"['Data Compressed', 'Code Signing']"
e869c8e7f61d4f49d357d02179ed557e466b1d66ce6993faddbc23d5992ff59b,malicious,"['ruag', 'apt']",['Data Compressed']
6a9bc3a1eb4f814af952f27066b70136b9cd7ad980f705dad5bc91b697888b5f,malicious,[],"['Data Compressed', 'Windows Management Instrumentation']"
3a6f72f2ac73fc73be75dc9060220718fa93a830d35b1cc05d73a2af6123a3e1,malicious,"['tag_0530', 'pua', 'pfinet', 'hippoteam', 'turla', 'cobra', 'krypton', 'venomousbear', 'apt', 'snake', 'wraith', 'turlagroup', 'ruag', 'turlateam', 'waterbug', 'uroburos', 'group88']","['Modify Registry', 'Service Execution', 'Query Registry', 'Data Compressed', 'Peripheral Device Discovery']"
83d8922e7a8212f1a2a9015973e668d7999b90e7000c31f57be83803747df015,malicious,"['tag_0530', 'pfinet', 'hippoteam', 'turla', 'krypton', 'venomousbear', 'apt', 'snake', 'wraith', 'turlagroup', 'turlateam', 'waterbug', 'uroburos', 'group88']","['Kernel Modules and Extensions', 'Modify Registry', 'Query Registry', 'Hooking', 'Peripheral Device Discovery']"
743b3347dc86b4a4aa6510648076eeca9eec0ff23c1294b3931263c990bcb5e6,malicious,[],['Query Registry']
88bb3b2ab34dbaa33ea4c6a2624d97fc78193e43342db7910043b4f8a2244418,malicious,[],['Data Compressed']
aa3495431d12c76a03779a8ce27607476506440ee51d9d79086f446bba7a7f39,malicious,"['tag_0530', 'pfinet', 'hippoteam', 'turla', 'krypton', 'miner', 'uroburos', 'apt', 'snake', 'venomousbear', 'wraith', 'turlagroup', 'turlateam', 'neuron', 'waterbug', 'evasive', 'group88']","['Data Compressed', 'Security Software Discovery', 'Windows Management Instrumentation']"
c905f2dec79ccab115ad32578384008696ebab02276f49f12465dcd026c1a615,malicious,"['tag_0530', 'pfinet', 'hippoteam', 'turla', 'krypton', 'venomousbear', 'apt', 'snake', 'wraith', 'turlagroup', 'ruag', 'turlateam', 'waterbug', 'uroburos', 'group88']","['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'Service Execution', 'Registry Run Keys / Start Folder', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
a2322a27796d9f34f31d819e417d4eba3d1463ecb81b4b7aa1791812aed28a63,malicious,[],"['Data Compressed', 'Code Signing']"
e869c8e7f61d4f49d357d02179ed557e466b1d66ce6993faddbc23d5992ff59b,malicious,"['ruag', 'apt']",['Data Compressed']
6a9bc3a1eb4f814af952f27066b70136b9cd7ad980f705dad5bc91b697888b5f,malicious,[],"['Data Compressed', 'Windows Management Instrumentation']"
3a6f72f2ac73fc73be75dc9060220718fa93a830d35b1cc05d73a2af6123a3e1,malicious,"['tag_0530', 'pua', 'pfinet', 'hippoteam', 'turla', 'cobra', 'krypton', 'venomousbear', 'apt', 'snake', 'wraith', 'turlagroup', 'ruag', 'turlateam', 'waterbug', 'uroburos', 'group88']","['Modify Registry', 'Service Execution', 'Query Registry', 'Data Compressed', 'Peripheral Device Discovery']"
83d8922e7a8212f1a2a9015973e668d7999b90e7000c31f57be83803747df015,malicious,"['tag_0530', 'pfinet', 'hippoteam', 'turla', 'krypton', 'venomousbear', 'apt', 'snake', 'wraith', 'turlagroup', 'turlateam', 'waterbug', 'uroburos', 'group88']","['Kernel Modules and Extensions', 'Modify Registry', 'Query Registry', 'Hooking', 'Peripheral Device Discovery']"
743b3347dc86b4a4aa6510648076eeca9eec0ff23c1294b3931263c990bcb5e6,malicious,[],['Query Registry']
88bb3b2ab34dbaa33ea4c6a2624d97fc78193e43342db7910043b4f8a2244418,malicious,[],['Data Compressed']
aa3495431d12c76a03779a8ce27607476506440ee51d9d79086f446bba7a7f39,malicious,"['tag_0530', 'pfinet', 'hippoteam', 'turla', 'krypton', 'miner', 'uroburos', 'apt', 'snake', 'venomousbear', 'wraith', 'turlagroup', 'turlateam', 'neuron', 'waterbug', 'evasive', 'group88']","['Data Compressed', 'Security Software Discovery', 'Windows Management Instrumentation']"
9e9a6f1d046e0f5da10aa0e18bba248df4f818d342ed359c35fdb000f1354819,malicious,"['sofacy', 'irontwilight', 'pawnstorm', 'tag_0700', 'sednit', 'strontium', 'group-4127', 'apt28', 'fancybear', 'tsarteam', 'tg-4127', 'group74', 'swallowtail']",['Modify Registry']
3bc3ce5af82d4c628b22a5a9616235fbd3a09348b53950f860144809af42dff3,malicious,[],"['Kernel Modules and Extensions', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed']"
64c731adbe1b96cb5765203b1e215093dcf268d020b299445884a4ae62ed2d3a,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'Windows Management Instrumentation', 'File and Directory Discovery', 'Service Execution', 'Commonly Used Port', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Data Compressed', 'Peripheral Device Discovery']"
9f46b1f0aa822b65f98744f91414e033c9248021a9f472fa23ae8a81b26b8fae,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'Email Collection', 'Data Compressed', 'Software Packing']"
6d6943b6dd4e26bd489abc57c9cb92b5c3e5a8a0be26de527fd524f07a1a9860,malicious,['evasive'],"['Kernel Modules and Extensions', 'File and Directory Discovery', 'Input Capture', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
4a1c51b916a46a30877598a7d0fe780baa16e218e63590cf722014cc94af5e36,malicious,[],['Data Compressed']
f0dc0e0813b1c63f9c6e9250558cbb1ff255ce2f077c1fc84f7f8f1efee69f62,malicious,['hacktool'],"['Data Compressed', 'Query Registry', 'Hooking']"
76de84070d7a84b8b7f9902bd32a77f6f7d71bd6dc3f83424fab64ab6c1a891e,malicious,[],['Data Compressed']
3e6e7b5f98b88db17d761c39f53e7f1ff0e88b406554089f1c428a4407a92435,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'Query Registry', 'Hooking', 'Data Compressed']"
00ae6a1f78a3cb0e5d46daa22cfdfc037899de4f66001ded15237665dfe370e6,malicious,[],"['Credential Dumping', 'Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Process Discovery', 'Service Execution', 'Input Capture', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
87cec3c651d5db84434a17e181d6e6601b918c45264f8fb9e36ad253781a68f2,malicious,[],"['Data Compressed', 'System Time Discovery']"
36dcd40aee6a42b8733ec3390501502824f570a23640c2c78a788805164f77ce,malicious,[],"['Data Compressed', 'Remote Desktop Protocol', 'Windows Management Instrumentation']"
00ae6a1f78a3cb0e5d46daa22cfdfc037899de4f66001ded15237665dfe370e6,malicious,[],"['Credential Dumping', 'Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Process Discovery', 'Service Execution', 'Input Capture', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
87cec3c651d5db84434a17e181d6e6601b918c45264f8fb9e36ad253781a68f2,malicious,[],"['Data Compressed', 'System Time Discovery']"
374ef83de2b254c4970b830bb93a1dd79955945d24b824a0b35636e14355fe05,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Process Discovery', 'PowerShell', 'Service Execution', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking', 'Disabling Security Tools', 'Peripheral Device Discovery']"
fcfb911e57e71174a31eae79433f12c73f72b7e6d088f2f35125cfdf10d2e1af,malicious,[],"['Kernel Modules and Extensions', 'Process Discovery', 'PowerShell', 'Service Execution', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking', 'Disabling Security Tools', 'Data Compressed', 'Peripheral Device Discovery']"
bf32e333d663fe20ab1c77d2f3f3af946fb159c51b1cd3b4b2afd6fc3e1897bb,malicious,[],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Process Discovery', 'Registry Run Keys / Start Folder', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Data Compressed', 'Peripheral Device Discovery']"
52f0aaff3654110e82586d21b07c8a3de23dc9efb3f4001daf412286282315c0,malicious,['macros-on-open'],"['Modify Registry', 'Service Execution', 'Office Application Startup', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Email Collection', 'System Information Discovery']"
23e85ee19a2f46f4f462e72995b6a91616ea2f315908c1566c36cd0afc3aa200,malicious,[],"['Office Application Startup', 'Service Execution', 'Hooking', 'Application Window Discovery']"
64c731adbe1b96cb5765203b1e215093dcf268d020b299445884a4ae62ed2d3a,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'Windows Management Instrumentation', 'File and Directory Discovery', 'Service Execution', 'Commonly Used Port', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Data Compressed', 'Peripheral Device Discovery']"
86ad02765151816c02853ece71c96d5afe2da839fa25f703a36490793da01141,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'File and Directory Discovery', 'Local Job Scheduling', 'Input Capture', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Email Collection', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
a0fbdd18c04f853a15c0dbb0fcdff8ec69ca280b619fa0f6a610bca37b2312d2,malicious,['evasive'],"['File Deletion', 'Modify Registry', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'File and Directory Discovery', 'Input Capture', 'Custom Command and Control Protocol', 'System Information Discovery', 'Peripheral Device Discovery', 'Service Execution', 'Code Signing', 'Email Collection', 'Data Compressed', 'Kernel Modules and Extensions', 'Process Discovery']"
64c731adbe1b96cb5765203b1e215093dcf268d020b299445884a4ae62ed2d3a,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'Windows Management Instrumentation', 'File and Directory Discovery', 'Service Execution', 'Commonly Used Port', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Data Compressed', 'Peripheral Device Discovery']"
0530c4fe19d38e7317789eabeef658b83617ae2d87e52b9c45712fd339880e95,malicious,['pua'],"['System Information Discovery', 'Kernel Modules and Extensions', 'System Time Discovery']"
90cfabf6f24fd6298a1f11e7de6a101406b952642f303cce54ae58f35ff546aa,malicious,['adware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Data Encoding', 'Application Window Discovery', 'Query Registry', 'System Time Discovery', 'Code Signing', 'Hooking', 'Email Collection', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
dfe2fcb006df972edf4f8e721bab26cfec809768a0bfbccf5fc661b6ea85dba9,malicious,"['adware', 'adload', 'msil']","['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'Process Discovery', 'Windows Management Instrumentation', 'Service Execution', 'Data Encoding', 'Application Window Discovery', 'Query Registry', 'Code Signing', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
8a65dc5d46172f4221bf7d2a813429451dc14609bf5e5431786b6f84ddeb41d7,malicious,['evasive'],"['Kernel Modules and Extensions', 'Clipboard Data', 'Modify Registry', 'File and Directory Discovery', 'Process Discovery', 'Windows Management Instrumentation', 'Service Execution', 'Bootkit', 'Application Window Discovery', 'Query Registry', 'System Time Discovery', 'Code Signing', 'Hooking', 'Email Collection', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
15043baef8721dc93875dd3f4e8e7051f084d1c2d56fa7e289354eeb0f22808c,malicious,['pua'],"['Kernel Modules and Extensions', 'File Deletion', 'Query Registry', 'Code Signing', 'Hooking', 'Data Compressed']"
9cb75a6589aa6b2b49b724cda834e1dd6dea89a04e20fb9c2f00c5b50bfcd8f0,malicious,['evasive'],"['Kernel Modules and Extensions', 'Clipboard Data', 'Modify Registry', 'File Deletion', 'Service Execution', 'Query Registry', 'Email Collection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
24d4f0293a59399a45e5b97b182f8219633cd9450c166bafd469c7a0b524109a,malicious,[],"['Remote Desktop Protocol', 'Network Service Scanning']"
9ca199480b594d65caff357e95acdf9aaa0405369ead8aaa790bdbaa546336ba,malicious,[],['Data Compressed']
ff808d0a12676bfac88fd26f955154f8884f2bb7c534b9936510fd6296c543e8,malicious,['apt'],"['Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Query Registry', 'System Time Discovery', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
e369031b5439b81fec21f9224af205ad1ae06c710b1361b9c0530a0c62677a86,malicious,[],"['Modify Registry', 'Process Discovery', 'Registry Run Keys / Start Folder', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Data Compressed', 'Hooking', 'Peripheral Device Discovery', 'Software Packing']"
dce2d575bef073079c658edfa872a15546b422ad2b74267d33b386dc7cc85b47,malicious,[],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Bootkit', 'Query Registry', 'Data Compressed', 'Hooking', 'Peripheral Device Discovery', 'Software Packing']"
699ec052ecc898bdbdafea0027c4ab44c3d01ae011c17745dd2b7fbddaa077f3,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Registry Run Keys / Start Folder', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
70efbd074326e7bbd4e851ded5c362fe5fe06282ed4bbb4b9f761f1b12ee32f7,malicious,[],"['Data Compressed', 'System Information Discovery', 'System Time Discovery', 'Hooking']"
1d9dac93943694aa498ccccc44203f97df97092cb63a94b842c25432f6b2c46f,malicious,[],"['Kernel Modules and Extensions', 'Modify Registry', 'Remote Desktop Protocol', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
1471b9792d1357c828cf17e023df08ae028d263f25563ccd5cc23eb6ee625da4,malicious,[],"['Data Compressed', 'Remote Desktop Protocol']"
e2253a76640fccb887d0d3113e78a0db93215e6406716cb3e820ddef4a32796c,malicious,[],"['System Information Discovery', 'System Time Discovery', 'Remote Desktop Protocol']"
7a2afed0fdf28104bc92ca16ee9b945f706665fd95913e9b3d9b2b2fd09812a7,malicious,[],"['Modify Registry', 'File and Directory Discovery', 'Remote Desktop Protocol', 'System Time Discovery', 'Data Compressed', 'Software Packing']"
c530e836ea10399eebc857fa9e5dbcec7b2f8ece73ebf740c095e28e6b0ce09b,malicious,[],"['Kernel Modules and Extensions', 'Remote Desktop Protocol']"
9348ff35903052b6874508e0fa116dacc4dca5b0a60710a6084c3ac5f01ae85f,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
df6d5b29a97647bca44e2306069f7675ef992f591c8c761af99bbdc17cfa7692,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
9ce656f2fdeef73ccf15b8589b150d2a5e3d22b03c1947d7e2f65e69e4909488,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
7fdab113ad9a4e8bb5e575e4cdad22837d607ecbcf5002b42e8820eee3c18348,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
6c8f85db6604cf701c5fbe62c872e21625a51f7edb407f813eb67918722d33b7,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
fbbc74c876c011e9a98811a41d19a08336c31d9830394aadb4962ae25f5e6522,malicious,['phishing'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Windows Management Instrumentation', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
8fb8affd012c7c103942c3c544ca7a2e31375428bb6cd17fbd49a6be08e47103,malicious,['ransomware'],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
5aea4dd0378cf0106d995704e5bf67999901d54bac3a080c7a2d7fcd207157f3,malicious,[],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
1945401808632dcf28b2087a1c660ace3cad322375c9fa0fbec963134a546146,malicious,[],"['Modify Registry', 'Service Execution', 'Query Registry', 'Data Compressed', 'Peripheral Device Discovery']"
ad4b69f94a921516b09b59701905cbff7903814d0c5fc7291fa8ee5f28b239eb,malicious,[],"['Modify Registry', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
6fb9b7a9b1f7912555145a341f4e3f5ca9327ef270caaeb296fa9cec77f158a5,malicious,['evasive'],"['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'Service Execution', 'Bootkit', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
50a3e9282c99a3d3656606892415fd276dae86005aa8af0cabdb75892ccd1f9e,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry']"
56dededa09c602a20079ec6aa5b5be0cab897c92f2b5ad98c9d9c1f401b13fd7,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry', 'Hooking']"
397e054981e16af9cc59d62897d9cf037470289df8844f1b6121d5e2fb6afbf0,malicious,['evasive'],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
eac45d1213dc741558218701fd85312e35e3a313ecaceddd9e2568b5b60b536a,malicious,['evasive'],"['Query Registry', 'Modify Registry', 'Hooking']"
cec531f841c905c36028fe17f1252c1b4444bd2007e5f10026a5cb6210562f2d,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry', 'Hooking']"
c05e2dab77349cd639aa837e7e121710b8a0718d8fc93fb4cc6458ae90e5c597,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
7d3b4787d1b55676043acdd07147da47380e8c144861c3a0349d82c1bb83d345,malicious,[],"['Data Compressed', 'Query Registry', 'Peripheral Device Discovery', 'Modify Registry']"
0c858158935a9d59a8b09a27749e23cfd42d93ea6e5a4112cb74afb74a98d199,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry']"
044f11d02b3d2c93e2ec99246e4ccdb8c058276324adc7bd3a0edafe5bf7cc8b,malicious,[],"['Modify Registry', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
9348ff35903052b6874508e0fa116dacc4dca5b0a60710a6084c3ac5f01ae85f,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
df6d5b29a97647bca44e2306069f7675ef992f591c8c761af99bbdc17cfa7692,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
c05e2dab77349cd639aa837e7e121710b8a0718d8fc93fb4cc6458ae90e5c597,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
9ce656f2fdeef73ccf15b8589b150d2a5e3d22b03c1947d7e2f65e69e4909488,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
7fdab113ad9a4e8bb5e575e4cdad22837d607ecbcf5002b42e8820eee3c18348,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
6c8f85db6604cf701c5fbe62c872e21625a51f7edb407f813eb67918722d33b7,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
fbbc74c876c011e9a98811a41d19a08336c31d9830394aadb4962ae25f5e6522,malicious,['phishing'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Windows Management Instrumentation', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
8fb8affd012c7c103942c3c544ca7a2e31375428bb6cd17fbd49a6be08e47103,malicious,['ransomware'],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
